"Bloque","Aplicacion","tProcesamiento","dInicio","dFin"
"Bloque 302","Aplicacion 4",2.47870026152586,37,45
"Bloque 303","Aplicacion 4",0.415579483145848,40,50
"Bloque 304","Aplicacion 4",2.67202195419434,39,41
"Bloque 305","Aplicacion 4",2.54474957884147,43,49
"Bloque 306","Aplicacion 4",1.97328692994298,42,50
"Bloque 307","Aplicacion 4",2.7870540198541,37,47
"Bloque 308","Aplicacion 4",0.872257030103356,38,48
"Bloque 309","Aplicacion 4",1.18745739379184,44,48
"Bloque 310","Aplicacion 4",0.95388762652874,42,50
"Bloque 311","Aplicacion 4",1.49457788346942,40,46
"Bloque 312","Aplicacion 4",0.252619922520416,43,49
"Bloque 313","Aplicacion 4",0.488930101739243,44,54
"Bloque 314","Aplicacion 4",1.2376662061517,39,43
"Bloque 315","Aplicacion 4",0.267651495367854,38,48
"Bloque 316","Aplicacion 4",3.29831215440949,41,43
"Bloque 317","Aplicacion 4",1.91836606984245,37,45
"Bloque 318","Aplicacion 4",1.16793417412074,38,40
"Bloque 319","Aplicacion 4",0.196539374016496,36,44
"Bloque 320","Aplicacion 4",1.03778200387023,43,53
"Bloque 321","Aplicacion 4",0.331251820083708,41,49
"Bloque 322","Aplicacion 4",0.188172022579238,42,46
"Bloque 323","Aplicacion 4",1.83933920965748,36,40
"Bloque 324","Aplicacion 4",0.529496509116143,44,52
"Bloque 325","Aplicacion 4",2.15675751108182,40,42
"Bloque 326","Aplicacion 4",1.10489082097294,41,43
"Bloque 327","Aplicacion 4",0.883862156420946,36,42
"Bloque 328","Aplicacion 4",1.02412073733285,40,48
"Bloque 329","Aplicacion 4",2.32138579419318,41,49
"Bloque 330","Aplicacion 4",3.94722490459403,43,53
"Bloque 331","Aplicacion 4",0.188595486804843,40,44
"Bloque 332","Aplicacion 4",0.416387106059119,44,48
"Bloque 333","Aplicacion 4",1.67170245659756,42,46
"Bloque 334","Aplicacion 4",3.77621933333298,40,50
"Bloque 335","Aplicacion 4",1.62223631416665,35,45
"Bloque 336","Aplicacion 4",0.107752923388034,35,41
"Bloque 337","Aplicacion 4",2.04466908651622,41,43
"Bloque 338","Aplicacion 4",0.25645911321044,48,50
"Bloque 339","Aplicacion 4",0.303573962243001,39,45
"Bloque 340","Aplicacion 4",1.64114840439024,39,41
"Bloque 341","Aplicacion 4",0.00274291704408824,40,46
"Bloque 342","Aplicacion 4",0.248285435372964,45,49
"Bloque 343","Aplicacion 4",0.0037708505988121,41,45
"Bloque 344","Aplicacion 4",0.492052383720875,42,44
"Bloque 345","Aplicacion 4",0.566289214650169,38,40
"Bloque 346","Aplicacion 4",2.17173897409017,42,50
"Bloque 347","Aplicacion 4",0.305631902439433,40,46
"Bloque 348","Aplicacion 4",0.882650258252397,37,39
"Bloque 349","Aplicacion 4",1.02108697383665,44,48
"Bloque 350","Aplicacion 4",0.5034374082461,43,49
"Bloque 351","Aplicacion 4",1.01215360430069,33,37
"Bloque 352","Aplicacion 4",2.01797383831101,38,46
"Bloque 353","Aplicacion 4",1.26736711145597,39,45
"Bloque 354","Aplicacion 4",3.02949737837974,36,46
"Bloque 355","Aplicacion 4",1.55985776468398,36,38
"Bloque 356","Aplicacion 4",0.412951546749908,35,45
"Bloque 357","Aplicacion 4",0.0224608867670569,39,47
"Bloque 358","Aplicacion 4",0.217027904698625,35,43
"Bloque 359","Aplicacion 4",0.447370828595012,42,52
"Bloque 360","Aplicacion 4",0.152228128199535,34,44
"Bloque 361","Aplicacion 4",0.377929539419711,36,40
"Bloque 362","Aplicacion 4",0.767605871893466,37,45
"Bloque 363","Aplicacion 4",2.0142819075215,34,42
"Bloque 364","Aplicacion 4",0.27134222476935,38,40
"Bloque 365","Aplicacion 4",2.19255070375714,36,46
"Bloque 366","Aplicacion 4",1.81607574730398,38,44
"Bloque 367","Aplicacion 4",0.376814757538049,43,47
"Bloque 368","Aplicacion 4",1.13066047377171,37,39
"Bloque 369","Aplicacion 4",1.68899510901987,42,44
"Bloque 370","Aplicacion 4",0.267040903015646,44,54
"Bloque 371","Aplicacion 4",2.30959634492647,46,56
"Bloque 372","Aplicacion 4",2.31456722048486,39,45
"Bloque 373","Aplicacion 4",0.339013195596635,38,42
"Bloque 374","Aplicacion 4",0.824236328713596,40,44
"Bloque 375","Aplicacion 4",0.374857045244426,38,40
"Bloque 376","Aplicacion 4",0.456959044095129,39,47
"Bloque 377","Aplicacion 4",0.390648962231353,39,45
"Bloque 378","Aplicacion 4",0.960443240823224,35,41
"Bloque 379","Aplicacion 4",0.384583201725036,43,47
"Bloque 380","Aplicacion 4",2.70509169258988,35,45
"Bloque 381","Aplicacion 4",1.0096975446213,36,42
"Bloque 382","Aplicacion 4",0.607524179387838,36,38
"Bloque 383","Aplicacion 4",0.0927020040360463,45,49
"Bloque 384","Aplicacion 4",2.63601072952485,45,55
"Bloque 385","Aplicacion 4",2.07928105903076,37,43
"Bloque 386","Aplicacion 4",0.144184611805724,39,43
"Bloque 387","Aplicacion 4",0.748387554427609,38,46
"Bloque 388","Aplicacion 4",1.89171997884682,38,48
"Bloque 389","Aplicacion 4",2.55204934837648,35,37
"Bloque 390","Aplicacion 4",2.17958710143778,41,51
"Bloque 391","Aplicacion 4",0.898308904375881,43,51
"Bloque 392","Aplicacion 4",3.60401715774805,46,50
"Bloque 393","Aplicacion 4",2.51094543389188,40,46
"Bloque 394","Aplicacion 4",3.41976157758011,44,52
"Bloque 395","Aplicacion 4",0.896252579055727,43,47
"Bloque 396","Aplicacion 4",1.54559635417416,37,43
"Bloque 397","Aplicacion 4",0.32184687978588,38,48
"Bloque 398","Aplicacion 4",1.20273520465227,37,39
"Bloque 399","Aplicacion 4",0.290308660827577,35,39
"Bloque 400","Aplicacion 4",2.90006171340559,44,50
"Bloque 401","Aplicacion 4",0.582862957846373,39,49
"Bloque 402","Aplicacion 4",0.477422484262114,45,53
"Bloque 403","Aplicacion 4",0.332564092241228,41,43
"Bloque 404","Aplicacion 4",0.314922728203673,43,47
"Bloque 405","Aplicacion 4",0.443848494440317,35,41
"Bloque 406","Aplicacion 4",3.44520715042966,37,45
"Bloque 407","Aplicacion 4",0.180718925485713,41,45
"Bloque 408","Aplicacion 4",1.89976816199006,42,48
"Bloque 409","Aplicacion 4",0.405518607934937,34,40
"Bloque 410","Aplicacion 4",0.166731952456757,48,56
"Bloque 411","Aplicacion 4",2.6736005040488,41,45
"Bloque 412","Aplicacion 4",0.468325907655822,42,52
"Bloque 413","Aplicacion 4",1.06605495180221,34,36
"Bloque 414","Aplicacion 4",1.8052359627861,41,51
"Bloque 415","Aplicacion 4",0.505700942594558,38,44
"Bloque 416","Aplicacion 4",1.0026815130841,40,50
"Bloque 417","Aplicacion 4",2.14893239799008,39,49
"Bloque 418","Aplicacion 4",0.605805205414072,40,48
"Bloque 419","Aplicacion 4",0.843219020403922,35,43
"Bloque 420","Aplicacion 4",0.463548205560073,37,39
"Bloque 421","Aplicacion 4",0.991699535865337,39,47
"Bloque 422","Aplicacion 4",1.21651439154407,45,53
"Bloque 423","Aplicacion 4",2.9270192606977,42,52
"Bloque 424","Aplicacion 4",0.0694261584430933,44,52
"Bloque 425","Aplicacion 4",2.09885388995072,40,48
"Bloque 426","Aplicacion 4",0.303558678366244,37,41
"Bloque 427","Aplicacion 4",1.83785516995223,42,44
"Bloque 428","Aplicacion 4",2.22770077177945,43,53
"Bloque 429","Aplicacion 4",2.33535963936213,44,52
"Bloque 430","Aplicacion 4",0.458664792124182,37,39
"Bloque 431","Aplicacion 4",0.316720432419194,37,45
"Bloque 432","Aplicacion 4",0.985552080441266,38,42
"Bloque 433","Aplicacion 4",2.10363983909104,49,59
"Bloque 434","Aplicacion 4",3.26799328930374,43,53
"Bloque 435","Aplicacion 4",0.538791688391939,40,46
"Bloque 436","Aplicacion 4",3.37980143613836,40,42
"Bloque 437","Aplicacion 4",0.141524765530606,41,51
"Bloque 438","Aplicacion 4",0.383193753892556,39,47
"Bloque 439","Aplicacion 4",0.292091926792637,36,38
"Bloque 440","Aplicacion 4",0.300770904779367,42,46
"Bloque 441","Aplicacion 4",0.334315394517034,43,47
"Bloque 442","Aplicacion 4",0.471532890636704,40,46
"Bloque 443","Aplicacion 4",1.23352332360329,37,39
"Bloque 444","Aplicacion 4",2.26847124684739,44,46
"Bloque 445","Aplicacion 4",0.52920126914978,38,40
"Bloque 446","Aplicacion 4",1.55547047819229,42,48
"Bloque 447","Aplicacion 4",1.5599042744677,37,39
"Bloque 448","Aplicacion 4",0.15831058868207,46,48
"Bloque 449","Aplicacion 4",0.228685790905729,36,46
"Bloque 450","Aplicacion 4",2.58417688228021,42,48
"Bloque 451","Aplicacion 4",0.983173141954467,39,41
"Bloque 452","Aplicacion 4",0.214536492945626,42,52
"Bloque 453","Aplicacion 4",0.869842060608789,35,45
"Bloque 454","Aplicacion 4",0.88154896418564,38,40
"Bloque 455","Aplicacion 4",2.49520824371342,46,56
"Bloque 456","Aplicacion 4",0.98694396042265,39,47
"Bloque 457","Aplicacion 4",3.31414428867564,46,56
"Bloque 458","Aplicacion 4",0.48114906437695,39,47
"Bloque 459","Aplicacion 4",3.40152407139262,42,46
"Bloque 460","Aplicacion 4",2.31109433701698,41,49
"Bloque 461","Aplicacion 4",0.00922942076778861,38,40
"Bloque 462","Aplicacion 4",1.29458855337645,44,48
"Bloque 463","Aplicacion 4",0.603822709294036,36,46
"Bloque 464","Aplicacion 4",3.08071532180969,39,45
"Bloque 465","Aplicacion 4",0.884925342164934,42,46
"Bloque 466","Aplicacion 4",1.00114115606993,42,44
"Bloque 467","Aplicacion 4",0.330676711164415,44,50
"Bloque 468","Aplicacion 4",0.391339354449883,40,50
"Bloque 469","Aplicacion 4",0.0701632247657937,39,45
"Bloque 470","Aplicacion 4",0.239845101954415,38,48
"Bloque 471","Aplicacion 4",0.704844858963042,39,47
"Bloque 472","Aplicacion 4",0.908372802659869,41,45
"Bloque 473","Aplicacion 4",2.0050796646926,41,51
"Bloque 474","Aplicacion 4",0.646598721854389,37,39
"Bloque 475","Aplicacion 4",3.27963346317133,44,46
"Bloque 476","Aplicacion 4",0.603668448829636,36,44
"Bloque 477","Aplicacion 4",0.56348317489028,41,51
"Bloque 478","Aplicacion 4",0.372212207643315,37,45
"Bloque 479","Aplicacion 4",1.02269522147253,38,40
"Bloque 480","Aplicacion 4",0.124722777167335,34,36
"Bloque 481","Aplicacion 4",3.00055267462943,35,43
"Bloque 482","Aplicacion 4",0.743332245619968,45,53
"Bloque 483","Aplicacion 4",0.0137325623072684,34,42
"Bloque 484","Aplicacion 4",0.00186220672912896,41,47
"Bloque 485","Aplicacion 4",0.916871372144669,35,39
"Bloque 486","Aplicacion 4",0.69097540481016,40,44
"Bloque 487","Aplicacion 4",1.41398226090925,43,47
"Bloque 488","Aplicacion 4",0.531396071359125,35,45
"Bloque 489","Aplicacion 4",1.98062953160362,44,46
"Bloque 490","Aplicacion 4",1.14118636717385,42,46
"Bloque 491","Aplicacion 4",1.63180919776889,45,55
"Bloque 492","Aplicacion 4",0.133673035539687,34,38
"Bloque 493","Aplicacion 4",3.55004600572226,40,46
"Bloque 494","Aplicacion 4",0.770527745364234,33,37
"Bloque 495","Aplicacion 4",0.470290263416246,40,50
"Bloque 496","Aplicacion 4",0.856360686477274,39,49
"Bloque 497","Aplicacion 4",0.186005493417726,40,44
"Bloque 498","Aplicacion 4",0.0198472373684011,43,53
"Bloque 499","Aplicacion 4",2.13554295181336,45,47
"Bloque 500","Aplicacion 4",2.89310172466997,40,44
"Bloque 501","Aplicacion 4",1.17150109441237,37,41
"Bloque 502","Aplicacion 4",0.249901947544088,45,51
"Bloque 503","Aplicacion 4",1.55783336410503,46,50
"Bloque 504","Aplicacion 4",0.262123632672961,40,46
"Bloque 505","Aplicacion 4",0.46534120850265,39,47
"Bloque 506","Aplicacion 4",3.86790582611879,40,46
"Bloque 507","Aplicacion 4",0.834719281643629,37,43
"Bloque 508","Aplicacion 4",0.491684679183529,34,44
"Bloque 509","Aplicacion 4",0.814840955659747,43,45
"Bloque 510","Aplicacion 4",0.539313861401752,40,44
"Bloque 511","Aplicacion 4",3.17971657439331,40,44
"Bloque 512","Aplicacion 4",0.616594331804663,43,49
"Bloque 513","Aplicacion 4",1.06874907010453,40,46
"Bloque 514","Aplicacion 4",1.99493483773651,36,42
"Bloque 515","Aplicacion 4",1.93333975871311,43,45
"Bloque 516","Aplicacion 4",1.56819872924345,47,57
"Bloque 517","Aplicacion 4",0.346539105288684,39,43
"Bloque 518","Aplicacion 4",0.248347651446238,44,54
"Bloque 519","Aplicacion 4",0.230404688045382,42,50
"Bloque 520","Aplicacion 4",0.554205178151571,40,48
"Bloque 521","Aplicacion 4",0.739809148442619,34,40
"Bloque 522","Aplicacion 4",0.302470357901956,45,49
"Bloque 523","Aplicacion 4",0.681677780812606,39,49
"Bloque 524","Aplicacion 4",2.60622936313454,43,47
"Bloque 525","Aplicacion 4",2.38673961895022,37,45
"Bloque 526","Aplicacion 4",1.87585210803641,41,47
"Bloque 527","Aplicacion 4",0.645980542525649,46,52
"Bloque 528","Aplicacion 4",0.994099137140438,36,40
"Bloque 529","Aplicacion 4",0.0827160710468888,45,53
"Bloque 530","Aplicacion 4",0.847220871364698,48,56
"Bloque 531","Aplicacion 4",3.16383648562094,33,35
"Bloque 532","Aplicacion 4",0.914626619545743,45,53
"Bloque 533","Aplicacion 4",0.337278085534905,39,49
"Bloque 534","Aplicacion 4",1.54218184382873,40,46
"Bloque 535","Aplicacion 4",0.734931064769626,39,43
"Bloque 536","Aplicacion 4",0.779305504169315,35,37
"Bloque 537","Aplicacion 4",1.84677411562981,44,46
"Bloque 538","Aplicacion 4",2.00577450351076,36,42
"Bloque 539","Aplicacion 4",3.77781639322361,35,39
"Bloque 540","Aplicacion 4",0.130731705576181,35,45
"Bloque 1","Aplicacion 5",0.51046052269093,51,53
"Bloque 2","Aplicacion 5",0.142466061376035,49,51
"Bloque 3","Aplicacion 5",0.645029816614836,59,65
"Bloque 4","Aplicacion 5",0.972127163037658,50,58
"Bloque 5","Aplicacion 5",2.18836722287694,48,52
"Bloque 6","Aplicacion 5",0.657708764821291,54,60
"Bloque 7","Aplicacion 5",2.15581288105541,59,67
"Bloque 8","Aplicacion 5",2.7982703937904,54,56
"Bloque 9","Aplicacion 5",1.83341520242393,58,64
"Bloque 10","Aplicacion 5",1.74009897727519,49,59
"Bloque 11","Aplicacion 5",0.889627759690357,58,60
"Bloque 12","Aplicacion 5",0.591383916430763,53,63
"Bloque 13","Aplicacion 5",2.7568690112547,49,55
"Bloque 14","Aplicacion 5",2.38511545460084,51,61
"Bloque 15","Aplicacion 5",0.481276683323085,53,57
"Bloque 16","Aplicacion 5",0.292509307712316,52,54
"Bloque 17","Aplicacion 5",1.48950040303171,50,58
"Bloque 18","Aplicacion 5",3.54208959962586,50,54
"Bloque 19","Aplicacion 5",1.02227975208276,55,65
"Bloque 20","Aplicacion 5",0.916242719115,51,53
"Bloque 21","Aplicacion 5",0.942754564824865,51,57
"Bloque 22","Aplicacion 5",0.374363034404814,51,61
"Bloque 23","Aplicacion 5",1.58673894950317,51,55
"Bloque 24","Aplicacion 5",0.942728441208601,49,51
"Bloque 25","Aplicacion 5",2.46692819993356,50,56
"Bloque 26","Aplicacion 5",0.775703015364706,47,53
"Bloque 27","Aplicacion 5",0.571772846320709,47,55
"Bloque 28","Aplicacion 5",0.242676360160112,55,63
"Bloque 29","Aplicacion 5",1.6313399637118,52,58
"Bloque 30","Aplicacion 5",1.06196816861629,49,55
"Bloque 31","Aplicacion 5",2.11527992443316,53,59
"Bloque 32","Aplicacion 5",0.45630740649271,55,57
"Bloque 33","Aplicacion 5",1.06660031918436,48,56
"Bloque 34","Aplicacion 5",1.60045928154141,56,66
"Bloque 35","Aplicacion 5",0.501011779904366,49,53
"Bloque 36","Aplicacion 5",3.43212116836818,45,53
"Bloque 37","Aplicacion 5",2.53207174581477,46,56
"Bloque 38","Aplicacion 5",2.53788198667923,51,53
"Bloque 39","Aplicacion 5",0.823929503050269,49,55
"Bloque 40","Aplicacion 5",0.217237888090312,56,58
"Bloque 41","Aplicacion 5",2.5957925635145,47,55
"Bloque 42","Aplicacion 5",2.19568243014971,55,63
"Bloque 43","Aplicacion 5",3.11914975275859,56,66
"Bloque 44","Aplicacion 5",0.671568674780428,53,61
"Bloque 45","Aplicacion 5",3.17341715644458,47,57
"Bloque 46","Aplicacion 5",2.14612558621326,51,59
"Bloque 47","Aplicacion 5",1.93573803938925,55,63
"Bloque 48","Aplicacion 5",1.81331599745899,50,58
"Bloque 49","Aplicacion 5",2.68462713907817,49,53
"Bloque 50","Aplicacion 5",0.43145206477493,53,59
"Bloque 51","Aplicacion 5",2.2834057961515,50,60
"Bloque 52","Aplicacion 5",0.583748751319945,57,63
"Bloque 53","Aplicacion 5",1.29209858570248,46,48
"Bloque 54","Aplicacion 5",2.11263217839757,49,57
"Bloque 55","Aplicacion 5",0.223484198482794,50,54
"Bloque 56","Aplicacion 5",1.83721365723759,57,63
"Bloque 57","Aplicacion 5",1.87150332592428,52,56
"Bloque 58","Aplicacion 5",2.26047373961071,56,60
"Bloque 59","Aplicacion 5",0.399530233629048,53,61
"Bloque 60","Aplicacion 5",2.48836570804823,51,57
"Bloque 61","Aplicacion 5",0.385259067820191,56,64
"Bloque 62","Aplicacion 5",0.310035211592913,52,60
"Bloque 63","Aplicacion 5",0.372393888094526,47,51
"Bloque 64","Aplicacion 5",0.368431821279228,57,61
"Bloque 65","Aplicacion 5",1.68086010568439,61,63
"Bloque 66","Aplicacion 5",2.66201090687396,50,54
"Bloque 67","Aplicacion 5",3.21689736868599,49,57
"Bloque 68","Aplicacion 5",0.264301474392414,51,57
"Bloque 69","Aplicacion 5",3.41530004206458,51,55
"Bloque 70","Aplicacion 5",0.314620865508914,48,58
"Bloque 71","Aplicacion 5",1.34033058602363,52,58
"Bloque 72","Aplicacion 5",3.73023003626858,50,54
"Bloque 73","Aplicacion 5",1.31551020350307,45,55
"Bloque 74","Aplicacion 5",0.913303146883845,53,57
"Bloque 75","Aplicacion 5",1.0605092773214,52,60
"Bloque 76","Aplicacion 5",3.39566775077673,55,59
"Bloque 77","Aplicacion 5",0.566802618678312,52,62
"Bloque 78","Aplicacion 5",0.788219761289656,48,56
"Bloque 79","Aplicacion 5",1.18375848270953,51,53
"Bloque 80","Aplicacion 5",2.90885415212813,53,55
"Bloque 81","Aplicacion 5",0.801257066056132,53,57
"Bloque 82","Aplicacion 5",0.0026615796610713,48,56
"Bloque 83","Aplicacion 5",0.182163451984525,49,55
"Bloque 84","Aplicacion 5",3.8648109770135,56,62
"Bloque 85","Aplicacion 5",3.24411773781637,51,53
"Bloque 86","Aplicacion 5",2.81911424274901,48,56
"Bloque 87","Aplicacion 5",2.87343091431418,49,55
"Bloque 88","Aplicacion 5",3.08584420594731,48,56
"Bloque 89","Aplicacion 5",0.70859642761575,58,64
"Bloque 90","Aplicacion 5",1.21583013695213,44,48
"Bloque 91","Aplicacion 5",0.846813711047589,56,58
"Bloque 92","Aplicacion 5",0.0116432572617273,48,54
"Bloque 93","Aplicacion 5",0.341121011786163,53,63
"Bloque 94","Aplicacion 5",1.622567746602,52,60
"Bloque 95","Aplicacion 5",2.1957327249215,54,56
"Bloque 96","Aplicacion 5",2.52087939528225,46,52
"Bloque 97","Aplicacion 5",1.7262701081112,56,60
"Bloque 98","Aplicacion 5",0.860747699812055,52,58
"Bloque 99","Aplicacion 5",2.11712193402806,51,59
"Bloque 100","Aplicacion 5",0.29434446580708,52,62
"Bloque 101","Aplicacion 5",3.18358690950433,54,58
"Bloque 102","Aplicacion 5",3.29211039531389,48,56
"Bloque 103","Aplicacion 5",3.17529685671786,50,56
"Bloque 104","Aplicacion 5",0.340383650902308,52,62
"Bloque 105","Aplicacion 5",0.709439125470817,52,58
"Bloque 106","Aplicacion 5",1.60168588906527,51,61
"Bloque 107","Aplicacion 5",0.109660854549211,50,56
"Bloque 108","Aplicacion 5",1.88981956075877,48,52
"Bloque 109","Aplicacion 5",3.64095478902916,50,58
"Bloque 110","Aplicacion 5",2.10163491549487,55,63
"Bloque 111","Aplicacion 5",1.67797244843096,51,53
"Bloque 112","Aplicacion 5",3.92857874755162,55,65
"Bloque 113","Aplicacion 5",0.639212530781823,48,56
"Bloque 114","Aplicacion 5",1.60878853593022,53,63
"Bloque 115","Aplicacion 5",2.87062619742908,54,60
"Bloque 116","Aplicacion 5",3.26643613657218,53,61
"Bloque 117","Aplicacion 5",1.79844141323119,51,59
"Bloque 118","Aplicacion 5",3.11817096907059,49,57
"Bloque 119","Aplicacion 5",0.878822880446111,52,60
"Bloque 120","Aplicacion 5",1.1210294296965,49,51
"Bloque 121","Aplicacion 5",3.94872792242145,54,64
"Bloque 122","Aplicacion 5",0.217149541524444,50,52
"Bloque 123","Aplicacion 5",3.73836768332282,49,51
"Bloque 124","Aplicacion 5",2.737327024223,53,59
"Bloque 125","Aplicacion 5",1.48427784889936,54,58
"Bloque 126","Aplicacion 5",0.0978011526167393,53,63
"Bloque 127","Aplicacion 5",1.3459260430187,55,57
"Bloque 128","Aplicacion 5",0.224728550488805,50,52
"Bloque 129","Aplicacion 5",0.580281420052052,55,57
"Bloque 130","Aplicacion 5",2.32111795995142,50,52
"Bloque 131","Aplicacion 5",0.828554526716471,53,55
"Bloque 132","Aplicacion 5",2.89809761706153,51,59
"Bloque 133","Aplicacion 5",0.539835123753063,52,60
"Bloque 134","Aplicacion 5",0.314398045092821,53,61
"Bloque 135","Aplicacion 5",0.268584276176989,51,61
"Bloque 136","Aplicacion 5",2.58359257476952,46,56
"Bloque 137","Aplicacion 5",1.66570644490421,57,61
"Bloque 138","Aplicacion 5",0.179054412618279,54,56
"Bloque 139","Aplicacion 5",0.963321461714804,55,65
"Bloque 140","Aplicacion 5",1.68715668395162,53,59
"Bloque 141","Aplicacion 5",1.16000210025766,51,57
"Bloque 142","Aplicacion 5",2.05783523570159,54,60
"Bloque 143","Aplicacion 5",3.29986992131332,55,63
"Bloque 144","Aplicacion 5",1.27519934419543,53,59
"Bloque 145","Aplicacion 5",0.871569237858057,53,57
"Bloque 146","Aplicacion 5",0.0916083725169301,50,58
"Bloque 147","Aplicacion 5",0.616856426373124,45,51
"Bloque 148","Aplicacion 5",2.71735964778224,52,54
"Bloque 149","Aplicacion 5",1.18539752718061,57,59
"Bloque 150","Aplicacion 5",2.52857010539034,47,55
"Bloque 151","Aplicacion 5",0.42591112975736,50,54
"Bloque 152","Aplicacion 5",0.249807518348098,54,58
"Bloque 153","Aplicacion 5",2.95376549400016,56,64
"Bloque 154","Aplicacion 5",3.46033570493916,51,55
"Bloque 155","Aplicacion 5",3.13764174494306,50,52
"Bloque 156","Aplicacion 5",0.785324777849019,44,52
"Bloque 157","Aplicacion 5",2.35593706543902,56,62
"Bloque 158","Aplicacion 5",1.32893988024443,55,65
"Bloque 159","Aplicacion 5",3.49203912007967,52,60
"Bloque 160","Aplicacion 5",1.33375641498715,50,52
"Bloque 161","Aplicacion 5",0.0422603553602889,56,64
"Bloque 162","Aplicacion 5",0.143107931874692,52,62
"Bloque 163","Aplicacion 5",0.296313310666118,57,59
"Bloque 164","Aplicacion 5",0.491911951825023,59,67
"Bloque 165","Aplicacion 5",0.721332325227559,48,52
"Bloque 166","Aplicacion 5",0.419510338269174,54,60
"Bloque 167","Aplicacion 5",0.0347042413428426,52,62
"Bloque 168","Aplicacion 5",3.71354752767244,53,57
"Bloque 169","Aplicacion 5",0.477648717537522,53,59
"Bloque 170","Aplicacion 5",1.14076851997524,55,57
"Bloque 171","Aplicacion 5",0.240950164943933,54,56
"Bloque 172","Aplicacion 5",1.53378171473742,52,62
"Bloque 173","Aplicacion 5",3.20008643946803,62,66
"Bloque 174","Aplicacion 5",2.56984615163913,58,64
"Bloque 175","Aplicacion 5",0.981033157929778,52,60
"Bloque 176","Aplicacion 5",0.0505357759392331,55,61
"Bloque 177","Aplicacion 5",2.20935921930568,60,68
"Bloque 178","Aplicacion 5",3.38143016795972,56,66
"Bloque 179","Aplicacion 5",0.639958313959544,59,63
"Bloque 180","Aplicacion 5",0.348938021852307,59,67
"Bloque 181","Aplicacion 5",1.9255479618907,54,62
"Bloque 182","Aplicacion 5",1.66168670430779,53,63
"Bloque 183","Aplicacion 5",0.368125426582992,49,59
"Bloque 184","Aplicacion 5",0.260016418248415,48,58
"Bloque 185","Aplicacion 5",1.4115189397942,49,51
"Bloque 186","Aplicacion 5",1.53620318621397,49,53
"Bloque 187","Aplicacion 5",1.20590405147523,47,49
"Bloque 188","Aplicacion 5",0.835265797749162,59,63
"Bloque 189","Aplicacion 5",2.00998995255092,57,59
"Bloque 190","Aplicacion 5",0.912692248137102,52,54
"Bloque 191","Aplicacion 5",1.48065453525633,51,55
"Bloque 192","Aplicacion 5",3.05206039647916,52,60
"Bloque 193","Aplicacion 5",2.47468674345115,52,62
"Bloque 194","Aplicacion 5",1.29402063179622,55,57
"Bloque 195","Aplicacion 5",0.302831853176776,56,60
"Bloque 196","Aplicacion 5",0.719651932907439,53,59
"Bloque 197","Aplicacion 5",0.244532386399806,53,55
"Bloque 198","Aplicacion 5",3.04708162230279,52,60
"Bloque 199","Aplicacion 5",1.74309758823365,50,54
"Bloque 200","Aplicacion 5",0.457526232302189,58,60
"Bloque 201","Aplicacion 5",1.30644195232145,52,60
"Bloque 202","Aplicacion 5",0.779844474419951,57,61
"Bloque 203","Aplicacion 5",0.627314351499081,60,70
"Bloque 204","Aplicacion 5",3.93109193761402,52,56
"Bloque 205","Aplicacion 5",2.34249881203023,53,55
"Bloque 206","Aplicacion 5",2.13847466382814,53,59
"Bloque 207","Aplicacion 5",1.26600965727121,52,58
"Bloque 208","Aplicacion 5",2.61944392617133,48,52
"Bloque 209","Aplicacion 5",0.481989236921072,52,58
"Bloque 210","Aplicacion 5",1.04668948817998,55,59
"Bloque 211","Aplicacion 5",3.5807520932273,47,57
"Bloque 212","Aplicacion 5",1.25070292976542,48,54
"Bloque 213","Aplicacion 5",2.03316041256646,52,58
"Bloque 214","Aplicacion 5",1.41129673589021,52,56
"Bloque 215","Aplicacion 5",2.15846827837983,57,59
"Bloque 216","Aplicacion 5",2.88883382376184,50,54
"Bloque 217","Aplicacion 5",0.646792980469763,50,56
"Bloque 218","Aplicacion 5",2.52173963482797,54,56
"Bloque 219","Aplicacion 5",0.811192426484669,50,54
"Bloque 220","Aplicacion 5",1.30205833655451,55,63
"Bloque 221","Aplicacion 5",1.05968225598335,58,64
"Bloque 222","Aplicacion 5",0.766720807738602,53,57
"Bloque 223","Aplicacion 5",1.97050693131692,55,59
"Bloque 224","Aplicacion 5",0.331645210273564,43,45
"Bloque 225","Aplicacion 5",1.56729949936271,57,65
"Bloque 226","Aplicacion 5",1.04095454644412,50,60
"Bloque 227","Aplicacion 5",0.462101901279224,57,59
"Bloque 228","Aplicacion 5",1.07364088315517,49,57
"Bloque 229","Aplicacion 5",2.06391365888873,47,49
"Bloque 230","Aplicacion 5",1.03777430216306,54,62
"Bloque 231","Aplicacion 5",2.07618215407589,52,60
"Bloque 232","Aplicacion 5",1.75094862114638,51,53
"Bloque 233","Aplicacion 5",0.639567843265831,46,54
"Bloque 234","Aplicacion 5",1.1539712222293,55,61
"Bloque 235","Aplicacion 5",0.0871370524557189,51,61
"Bloque 236","Aplicacion 5",2.8595206196175,50,56
"Bloque 237","Aplicacion 5",1.67987131141126,55,57
"Bloque 238","Aplicacion 5",3.90672334930617,55,63
"Bloque 239","Aplicacion 5",3.3639428424404,58,64
"Bloque 240","Aplicacion 5",0.413508066534996,48,54
"Bloque 241","Aplicacion 5",2.53627552154819,54,60
"Bloque 242","Aplicacion 5",0.662027289532125,52,56
